"Probe_ID","Probe_Name"
"X12953_at","RAB2 RAB2, member RAS oncogene family"
"X14767_at","GABRB1 Gamma-aminobutyric acid (GABA) A receptor, beta 1"
"X16105_at","RD Radin blood group"
"X51345_at","JUNB Jun B proto-oncogene"
"X52889_at","MYH7 Myosin, heavy polypeptide 7, cardiac muscle, beta"
"X53683_at","SCYA4 Small inducible cytokine A4 (homologous to mouse Mip-1b)"
"X80878_at","GB DEF = R kappa B mRNA"
"X95876_at","GB DEF = G-protein coupled receptor"
"Y00477_at","GB DEF = Bone marrow serine protease gene (medullasin) (leukocyte neutrophil elastase gene)"
"Z14978_at","ALPHA-CENTRACTIN"
"M27749_at","GB DEF = Immunoglobulin-related 14.1 protein mRNA"
"M27749_r_at","GB DEF = Immunoglobulin-related 14.1 protein mRNA"
"M34516_at","GB DEF = Omega light chain protein 14.1 (Ig lambda chain related) gene, exon 3"
"M34516_r_at","GB DEF = Omega light chain protein 14.1 (Ig lambda chain related) gene, exon 3"
"U88898_r_at","GB DEF = Endogenous retroviral H protease/integrase-derived ORF1 mRNA, and putative envelope protein mRNA, partial cds"
"D32129_f_at","HLA-A MHC class I protein HLA-A (HLA-A28,-B40, -Cw3)"
"D38437_f_at","PMS8 mRNA (yeast mismatch repair gene PMS1 homologue), partial cds (C-terminal region)"
"D38498_f_at","PMS8 mRNA (yeast mismatch repair gene PMS1 homologue), partial cds (C-terminal region)"
"HG2915-HT3059_f_at","Major Histocompatibility Complex, Class I, E (Gb:M20022)"
"HG2917-HT3061_f_at","Major Histocompatibility Complex, Class I, E (Gb:M21533)"
"HG3527-HT3721_f_at","Luteinizing Hormone, Beta Subunit"
"HG4490-HT4876_f_at","Proline-Rich Protein Prb4, Allele"
"J00212_f_at","IFNA21 Interferon, alpha 21"
"K02405_f_at","HLA CLASS II HISTOCOMPATIBILITY ANTIGEN, DQ(1) BETA CHAIN PRECURSOR"
"K03183_f_at","Chorionic gonadotropin beta subunit gene"
"K03189_f_at","Chorionic gonadotropin (hcg) beta subunit mRNA"
"K03207_f_at","PRH1 Proline-rich protein HaeIII subfamily 1"
"L00389_f_at","Cytochrome P-450 4 gene"
"L02326_f_at","(clone Hu lambda-17) lambda-like gene"
"L42601_f_at","KERATIN, TYPE II CYTOSKELETAL 6D"
"L42611_f_at","KERATIN, TYPE II CYTOSKELETAL 6D"
"L76568_xpt3_f_at","S26 from  Homo sapiens excision and cross link repair protein (ERCC4) gene, complete genomic sequence./ntype=DNA /annot=exon"
"M22612_f_at","PRSS1 Protease, serine, 1 (trypsin 1)"
"M33600_f_at","HLA-DRB1 Major histocompatibility complex, class II, DR beta 5"
"M60750_f_at","GB DEF = Histone H2B.1 (H2B) gene"
"M90356_f_at","GB DEF = BTF3 protein homologue gene"
"U10690_f_at","MAGE-5a antigen (MAGE5a) gene"
"X13930_f_at","CYTOCHROME P450 IIA6"
"X64177_f_at","Metallothionein"
"X67491_f_at","GB DEF = Glutamate dehydrogenase"
"X71345_f_at","PRSS3 Protease, serine, 3 (trypsin 3)"
"X97444_f_at","GB DEF = Transmembrane protein Tmp21-IIex"
"Z80780_f_at","GB DEF = H2B/h gene"
"X00351_f_at","ACTB Actin, beta"
"X01677_f_at","GAPD Glyceraldehyde-3-phosphate dehydrogenase"
"M31667_f_at","CYTOCHROME P450 IA2"
"L41268_f_at","Nkat2b mRNA"
"X99479_f_at","Natural killer cell receptor (KIR) mRNA"
"HG658-HT658_f_at","Major Histocompatibility Complex, Class I, C (Gb:X58536)"
"M94880_f_at","HLA-A MHC class I protein HLA-A (HLA-A28,-B40, -Cw3)"
"S80905_f_at","PRB2 locus salivary proline-rich protein mRNA, clone cP7"
"X03068_f_at","HLA CLASS II HISTOCOMPATIBILITY ANTIGEN, DQ(W1.1) BETA CHAIN PRECURSOR"
"U88902_cds1_f_at","Integrase gene extracted from Human endogenous retrovirus H clone g10.34 integrase and putative envelope protein genes, partial cds"
"D64015_at","TIAL1 TIA1 cytotoxic granule-associated RNA-binding protein-like 1"
"L78833_cds4_at","Ifp35 gene extracted from Human BRCA1, Rho7 and vatI genes, and ipf35 gene, partial cds"
"M93143_at","PLGL Plasminogen-like protein"
"U29175_at","Transcriptional activator hSNF2b"
"U58516_at","Breast epithelial antigen BA46 mRNA"
"X06956_at","TUBULIN ALPHA-4 CHAIN"
"X83863_at","PTGER3 Prostaglandin E receptor 3 (subtype EP3) {alternative products}"
"Z17240_at","HMG2 High-mobility group (nonhistone chromosomal) protein 2"
"M71243_f_at","GB DEF = Glycophorin Sta (type A) exons 3 and 4, partial"
